Date,GOOG
2020-11-04,86.93971252441406
2020-11-05,87.64750671386719
2020-11-06,87.56698608398438
2020-11-09,87.62911987304688
2020-11-10,86.50529479980469
2020-11-11,87.1176528930664
2020-11-12,86.97500610351562
2020-11-13,88.32597351074219
2020-11-16,88.54268646240234
2020-11-17,87.98451232910156
2020-11-18,86.82290649414062
2020-11-19,87.67484283447266
2020-11-20,86.59477233886719
2020-11-23,86.23043060302734
2020-11-24,87.92137908935547
2020-11-25,88.04812622070312
2020-11-27,89.12969970703125
2020-11-30,87.51679992675781
2020-12-01,89.37374114990234
2020-12-02,90.85743713378906
2020-12-03,90.79878234863281
2020-12-04,90.85941314697266
2020-12-07,90.43643188476562
2020-12-08,90.39019775390625
2020-12-09,88.67937469482422
2020-12-10,88.24197387695312
2020-12-11,88.56207275390625
2020-12-14,87.48299407958984
2020-12-15,87.86620330810547
2020-12-16,87.62911987304688
2020-12-17,86.87857055664062
2020-12-18,86.03907775878906
2020-12-21,86.45458984375
2020-12-22,85.66578674316406
2020-12-23,86.10716247558594
2020-12-24,86.42874908447266
2020-12-28,88.27975463867188
2020-12-29,87.41638946533203
2020-12-30,86.46205139160156
2020-12-31,87.07640838623047
2021-01-04,85.9013900756836
2021-01-05,86.5316390991211
2021-01-06,86.2518081665039
2021-01-07,88.83445739746094
2021-01-08,89.82655334472656
2021-01-11,87.81401062011719
2021-01-12,86.81147766113281
2021-01-13,87.20166778564453
2021-01-14,86.49485778808594
2021-01-15,86.29653930664062
2021-01-19,89.01388549804688
2021-01-20,93.78752136230469
2021-01-21,94.00373077392578
2021-01-22,94.49082946777344
2021-01-25,94.40882110595703
2021-01-26,95.29553985595703
2021-01-27,90.99858856201172
2021-01-28,92.60504150390625
2021-01-29,91.24463653564453
2021-02-01,94.50574493408203
2021-02-02,95.80601501464844
2021-02-03,102.89189910888672
2021-02-04,102.5091781616211
2021-02-05,104.28014373779297
2021-02-08,104.02715301513672
2021-02-09,103.55992126464844
2021-02-10,104.14990997314453
2021-02-11,104.1752700805664
2021-02-12,104.5838394165039
2021-02-16,105.46808624267578
2021-02-17,105.78668212890625
2021-02-18,105.23445892333984
2021-02-19,104.43621826171875
2021-02-22,102.63392639160156
2021-02-23,102.93115997314453
2021-02-24,104.13947296142578
2021-02-25,100.96783447265625
2021-02-26,101.2412109375
2021-03-01,103.46052551269531
2021-03-02,103.1786880493164
2021-03-03,100.73670959472656
2021-03-04,101.8490982055664
2021-03-05,104.80403137207031
2021-03-08,100.61045837402344
2021-03-09,102.02853393554688
2021-03-10,102.14433288574219
2021-03-11,105.11368560791016
2021-03-12,102.48680114746094
2021-03-15,102.71395874023438
2021-03-16,104.00776672363281
2021-03-17,103.9361801147461
2021-03-18,101.20938873291016
2021-03-19,101.55632781982422
2021-03-22,101.32719421386719
2021-03-23,102.04146575927734
2021-03-24,101.6487808227539
2021-03-25,101.61399841308594
2021-03-26,101.17608642578125
2021-03-29,102.1900634765625
2021-03-30,102.16969299316406
2021-03-31,102.82032012939453
2021-04-01,106.25590515136719
2021-04-05,110.61995697021484
2021-04-06,110.5802001953125
2021-04-07,111.8193359375
2021-04-08,112.6026840209961
2021-04-09,113.61864471435547
2021-04-12,112.07332611083984
2021-04-13,112.69363403320312
2021-04-14,112.07579803466797
2021-04-15,114.15444946289062
2021-04-16,114.2091293334961
2021-04-19,114.43975830078125
2021-04-20,114.00384521484375
2021-04-21,113.98694610595703
2021-04-22,112.72593688964844
2021-04-23,115.0809326171875
2021-04-26,115.6495590209961
2021-04-27,114.67435455322266
2021-04-28,118.29234313964844
2021-04-29,120.77658081054688
2021-04-30,119.7939224243164
2021-05-03,119.05084228515625
2021-05-04,117.01692962646484
2021-05-05,117.14070129394531
2021-05-06,118.36392211914062
2021-05-07,119.22579956054688
2021-05-10,116.39115905761719
2021-05-11,114.75587463378906
2021-05-12,111.2924575805664
2021-05-13,112.4301986694336
2021-05-14,115.12368774414062
2021-05-17,115.3846435546875
2021-05-18,114.4909439086914
2021-05-19,114.7533950805664
2021-05-20,117.10839080810547
2021-05-21,116.5621337890625
2021-05-24,119.6224594116211
2021-05-25,119.74173736572266
2021-05-26,120.95750427246094
2021-05-27,119.41567993164062
2021-05-28,119.8655014038086
2021-06-01,120.7726058959961
2021-06-02,120.34862518310547
2021-06-03,119.52005004882812
2021-06-04,121.8636245727539
2021-06-07,122.57587432861328
2021-06-08,123.40894317626953
2021-06-09,123.83390808105469
2021-06-10,125.33499908447266
2021-06-11,124.95376586914062
2021-06-14,125.60537719726562
2021-06-15,125.28826904296875
2021-06-16,124.95376586914062
2021-06-17,125.624267578125
2021-06-18,124.82551574707031
2021-06-21,125.70777130126953
2021-06-22,126.24906158447266
2021-06-23,125.71424102783203
2021-06-24,126.5298843383789
2021-06-25,126.24458312988281
2021-06-28,126.07012939453125
2021-06-29,125.27384948730469
2021-06-30,124.57550811767578
2021-07-01,125.62178039550781
2021-07-02,127.95838928222656
2021-07-06,129.00416564941406
2021-07-07,129.30886840820312
2021-07-08,128.41368103027344
2021-07-09,128.808837890625
2021-07-12,129.79249572753906
2021-07-13,130.220458984375
2021-07-14,131.30203247070312
2021-07-15,130.49082946777344
2021-07-16,131.06640625
2021-07-19,128.49021911621094
2021-07-20,130.3268280029297
2021-07-21,131.81695556640625
2021-07-22,132.54066467285156
2021-07-23,137.00164794921875
2021-07-26,138.8193359375
2021-07-27,135.98817443847656
2021-07-28,135.57562255859375
2021-07-29,135.7336883544922
2021-07-30,134.42198181152344
2021-08-02,135.1859588623047
2021-08-03,135.47471618652344
2021-08-04,135.22471618652344
2021-08-05,136.1308135986328
2021-08-06,136.22625732421875
2021-08-09,137.18653869628906
2021-08-10,137.28048706054688
2021-08-11,136.87588500976562
2021-08-12,137.5717315673828
2021-08-13,137.58816528320312
2021-08-16,138.0951385498047
2021-08-17,136.4891815185547
2021-08-18,135.7630157470703
2021-08-19,136.10446166992188
2021-08-20,137.61895751953125
2021-08-23,140.2657470703125
2021-08-24,141.55706787109375
2021-08-25,142.10531616210938
2021-08-26,141.283203125
2021-08-27,143.69635009765625
2021-08-30,144.6099090576172
2021-08-31,144.6024627685547
2021-09-01,144.980224609375
2021-09-02,143.36679077148438
2021-09-03,143.9195098876953
2021-09-07,144.6591339111328
2021-09-08,144.02737426757812
2021-09-09,144.0572052001953
2021-09-10,141.08238220214844
2021-09-13,142.61724853515625
2021-09-14,142.55862426757812
2021-09-15,144.34796142578125
2021-09-16,143.52040100097656
2021-09-17,140.62759399414062
2021-09-20,138.195556640625
2021-09-21,138.82131958007812
2021-09-22,140.10569763183594
2021-09-23,140.9884490966797
2021-09-24,141.79017639160156
2021-09-27,140.66485595703125
2021-09-28,135.37928771972656
2021-09-29,133.7261199951172
2021-09-30,132.47802734375
2021-10-01,135.65614318847656
2021-10-04,132.97457885742188
2021-10-05,135.37232971191406
2021-10-06,136.5423583984375
2021-10-07,138.36305236816406
2021-10-08,139.22840881347656
2021-10-11,138.02703857421875
2021-10-12,135.9051513671875
2021-10-13,137.0851287841797
2021-10-14,140.57640075683594
2021-10-15,140.83782958984375
2021-10-18,142.11573791503906
2021-10-19,142.97215270996094
2021-10-20,141.57345581054688
2021-10-21,141.93679809570312
2021-10-22,137.80584716796875
2021-10-25,137.95298767089844
2021-10-26,138.84664916992188
2021-10-27,145.56224060058594
2021-10-28,145.26551818847656
2021-10-29,147.3943634033203
2021-11-01,142.9244384765625
2021-11-02,145.0010986328125
2021-11-03,145.922607421875
2021-11-04,147.80442810058594
2021-11-05,148.359130859375
2021-11-08,148.46896362304688
2021-11-09,148.36659240722656
2021-11-10,145.75958251953125
2021-11-11,145.880859375
2021-11-12,148.76121520996094
2021-11-15,148.50527954101562
2021-11-16,148.1951141357422
2021-11-17,148.18118286132812
2021-11-18,149.81846618652344
2021-11-19,149.06642150878906
2021-11-22,146.20941162109375
2021-11-23,145.88983154296875
2021-11-24,145.8505401611328
2021-11-26,141.96214294433594
2021-11-29,145.25059509277344
2021-11-30,141.61026000976562
2021-12-01,140.7811737060547
2021-12-02,142.9269256591797
2021-12-03,141.67832946777344
2021-12-06,142.94679260253906
2021-12-07,147.16172790527344
2021-12-08,147.84170532226562
2021-12-09,147.2308349609375
2021-12-10,147.79647827148438
2021-12-13,145.83761596679688
2021-12-14,144.11387634277344
2021-12-15,146.49771118164062
2021-12-16,143.98263549804688
2021-12-17,141.95916748046875
2021-12-20,141.56004333496094
2021-12-21,143.3682861328125
2021-12-22,146.0806884765625
2021-12-23,146.2730255126953
2021-12-27,147.18907165527344
2021-12-28,145.58265686035156
2021-12-29,145.6387939453125
2021-12-30,145.13978576660156
2021-12-31,143.82456970214844
2022-01-03,144.2172393798828
2022-01-04,143.5631561279297
2022-01-05,136.84011840820312
2022-01-06,136.7382049560547
2022-01-07,136.19491577148438
2022-01-10,137.7551727294922
2022-01-11,139.1901397705078
2022-01-12,140.8109893798828
2022-01-13,138.30886840820312
2022-01-14,138.96051025390625
2022-01-18,135.48513793945312
2022-01-19,134.85043334960938
2022-01-20,132.7176055908203
2022-01-21,129.3232879638672
2022-01-24,129.60162353515625
2022-01-25,125.98661041259766
2022-01-26,128.47630310058594
2022-01-27,128.35801696777344
2022-01-28,132.50189208984375
2022-01-31,134.8966522216797
2022-02-01,137.06375122070312
2022-02-02,147.16172790527344
2022-02-03,141.8075714111328
2022-02-04,142.17092895507812
2022-02-07,138.1170196533203
2022-02-08,138.390380859375
2022-02-09,140.61715698242188
2022-02-10,137.7834930419922
2022-02-11,133.33741760253906
2022-02-14,134.50051879882812
2022-02-15,135.61935424804688
2022-02-16,136.6750946044922
2022-02-17,131.5266876220703
2022-02-18,129.69656372070312
2022-02-22,128.63784790039062
2022-02-23,126.83109283447266
2022-02-24,131.8895263671875
2022-02-25,133.72462463378906
2022-02-28,134.0939178466797
2022-03-01,133.37518310546875
2022-03-02,133.95526123046875
2022-03-03,133.51438903808594
2022-03-04,131.34129333496094
2022-03-07,125.71721649169922
2022-03-08,126.52641296386719
2022-03-09,133.07498168945312
2022-03-10,131.8979949951172
2022-03-11,129.7045135498047
2022-03-14,125.99207305908203
2022-03-15,128.8943328857422
2022-03-16,132.90052795410156
2022-03-17,133.80514526367188
2022-03-18,135.9931182861328
2022-03-21,135.6720428466797
2022-03-22,139.44857788085938
2022-03-23,137.68507385253906
2022-03-24,140.4769744873047
2022-03-25,140.68527221679688
2022-03-28,141.11122131347656
2022-03-29,142.4035186767578
2022-03-30,141.80160522460938
2022-03-31,138.82431030273438
2022-04-01,139.8686065673828
2022-04-04,142.79371643066406
2022-04-05,140.22947692871094
2022-04-06,136.3654327392578
2022-04-07,135.6586151123047
2022-04-08,133.2186279296875
2022-04-11,129.02952575683594
2022-04-12,127.61592864990234
2022-04-13,129.51612854003906
2022-04-14,126.50105285644531
2022-04-18,127.20487213134766
2022-04-19,129.7596893310547
2022-04-20,127.48770141601562
2022-04-21,124.19924926757812
2022-04-22,118.90719604492188
2022-04-25,122.52171325683594
2022-04-26,118.79983520507812
2022-04-27,114.3408432006836
2022-04-28,118.70589447021484
2022-04-29,114.28715515136719
2022-05-02,116.46471405029297
2022-05-03,117.43146514892578
2022-05-04,121.8507080078125
2022-05-05,116.05663299560547
2022-05-06,114.97657012939453
2022-05-09,112.41577911376953
2022-05-10,113.90741729736328
2022-05-11,113.28759765625
2022-05-12,112.49232482910156
2022-05-13,115.82701110839844
2022-05-16,114.11418914794922
2022-05-17,116.01190185546875
2022-05-18,111.73682403564453
2022-05-19,110.09109497070312
2022-05-20,108.66707611083984
2022-05-23,111.00665283203125
2022-05-24,105.30008697509766
2022-05-25,105.21409606933594
2022-05-26,107.65607452392578
2022-05-27,112.1324691772461
2022-05-31,113.36515045166016
2022-06-01,113.46256256103516
2022-06-02,117.05023956298828
2022-06-03,113.88703155517578
2022-06-06,116.31907653808594
2022-06-07,116.53678894042969
2022-06-08,116.54522705078125
2022-06-09,114.23895263671875
2022-06-10,110.76907348632812
2022-06-13,106.24496459960938
2022-06-14,106.56058502197266
2022-06-15,109.73820495605469
2022-06-16,106.00588989257812
2022-06-17,107.22811889648438
2022-06-21,111.35308837890625
2022-06-22,111.37198638916016
2022-06-23,112.01864624023438
2022-06-24,117.83755493164062
2022-06-27,115.93338012695312
2022-06-28,111.90631866455078
2022-06-29,111.59317016601562
2022-06-30,108.72621154785156
2022-07-01,108.43643951416016
2022-07-05,113.21403503417969
2022-07-06,114.53270721435547
2022-07-07,118.60102081298828
2022-07-08,119.45841979980469
2022-07-11,115.83396911621094
2022-07-12,114.17085266113281
2022-07-13,111.52409362792969
2022-07-14,110.78150939941406
2022-07-15,112.10066223144531
2022-07-18,109.26054382324219
2022-07-19,113.94270324707031
2022-07-20,114.02222442626953
2022-07-21,114.36023712158203
2022-07-22,107.7197036743164
2022-07-25,107.5705795288086
2022-07-26,104.81695556640625
2022-07-27,112.9287338256836
2022-07-28,113.91288757324219
2022-07-29,115.95076751708984
2022-08-01,114.7976303100586
2022-08-02,115.21514129638672
2022-08-03,118.07811737060547
2022-08-04,118.16759490966797
2022-08-05,117.52144622802734
2022-08-08,117.44190979003906
2022-08-09,116.8056869506836
2022-08-10,119.93708038330078
2022-08-11,119.11197662353516
2022-08-12,121.9252700805664
2022-08-15,122.15388488769531
2022-08-16,121.78608703613281
2022-08-17,119.6090316772461
2022-08-18,120.14583587646484
2022-08-19,117.42202758789062
2022-08-22,114.39004516601562
2022-08-23,114.0918197631836
2022-08-24,114.02222442626953
2022-08-25,117.00450134277344
2022-08-26,110.64232635498047
2022-08-29,109.68799591064453
2022-08-30,109.26054382324219
2022-08-31,108.5050277709961
2022-09-01,109.89675903320312
2022-09-02,108.03781127929688
2022-09-06,106.84490966796875
2022-09-07,109.82717895507812
2022-09-08,108.7734375
2022-09-09,111.11947631835938
2022-09-12,111.2089614868164
2022-09-13,104.6877212524414
2022-09-14,105.24441528320312
2022-09-15,103.28605651855469
2022-09-16,103.01764678955078
2022-09-19,103.23634338378906
2022-09-20,101.22828674316406
2022-09-21,99.4190444946289
2022-09-22,99.9757308959961
2022-09-23,98.58399963378906
2022-09-26,98.22613525390625
2022-09-27,97.5103759765625
2022-09-28,100.14471435546875
2022-09-29,97.5103759765625
2022-09-30,95.58185577392578
2022-10-03,98.71324157714844
2022-10-04,101.80486297607422
2022-10-05,101.61598205566406
2022-10-06,101.63585662841797
2022-10-07,98.98163604736328
2022-10-10,98.126708984375
2022-10-11,97.47062683105469
2022-10-12,97.7191390991211
2022-10-13,99.12080383300781
2022-10-14,96.60576629638672
2022-10-17,100.18447875976562
2022-10-18,100.79088592529297
2022-10-19,99.6973876953125
2022-10-20,99.93595886230469
2022-10-21,100.8803482055664
2022-10-24,102.3615493774414
2022-10-25,104.30997467041016
2022-10-26,94.25970458984375
2022-10-27,92.05281829833984
2022-10-28,96.00931549072266
2022-10-31,94.10065460205078
2022-11-01,89.96524047851562
2022-11-02,86.55549621582031
2022-11-03,82.99665832519531
2022-11-04,86.18767547607422
2022-11-07,88.12616729736328
2022-11-08,88.38463592529297
2022-11-09,86.88355255126953
2022-11-10,93.6135482788086
2022-11-11,96.15841674804688
2022-11-14,95.46256256103516
2022-11-15,98.13666534423828
2022-11-16,98.40506744384766
2022-11-17,97.91796112060547
2022-11-18,97.22209930419922
2022-11-21,95.26374053955078
2022-11-22,96.75486755371094
2022-11-23,98.23606872558594
2022-11-25,97.02327728271484
2022-11-28,95.68125915527344
2022-11-29,94.87603759765625
2022-11-30,100.85052490234375
2022-12-01,100.6815414428711
2022-12-02,100.23419952392578
2022-12-05,99.27987670898438
2022-12-06,96.7349853515625
2022-12-07,94.58775329589844
2022-12-08,93.39484405517578
2022-12-09,92.5200424194336
2022-12-12,93.00714874267578
2022-12-13,95.28361511230469
2022-12-14,94.74681091308594
2022-12-15,90.66108703613281
2022-12-16,90.32310485839844
2022-12-19,88.62321472167969
2022-12-20,89.1003646850586
2022-12-21,89.71671295166016
2022-12-22,87.73846435546875
2022-12-23,89.279296875
2022-12-27,87.41043090820312
2022-12-28,85.94911193847656
2022-12-29,88.42439270019531
2022-12-30,88.20569610595703
2023-01-03,89.16995239257812
2023-01-04,88.18580627441406
2023-01-05,86.25726318359375
2023-01-06,87.6390609741211
2023-01-09,88.27527618408203
2023-01-10,88.7126693725586
2023-01-11,91.71483612060547
2023-01-12,91.36690521240234
2023-01-13,92.25164794921875
2023-01-17,91.61542510986328
2023-01-18,91.2376708984375
2023-01-19,93.35508728027344
2023-01-20,98.69335174560547
2023-01-23,100.61195373535156
2023-01-24,98.62376403808594
2023-01-25,96.15841674804688
2023-01-26,98.57406616210938
2023-01-27,100.1148910522461
2023-01-30,97.37120056152344
2023-01-31,99.27987670898438
2023-02-01,100.83064270019531
2023-02-02,108.15709686279297
2023-02-03,104.59825897216797
2023-02-06,102.85859680175781
2023-02-07,107.4015884399414
2023-02-08,99.40908813476562
2023-02-09,94.89591979980469
2023-02-10,94.2994613647461
2023-02-13,94.43864440917969
2023-02-14,94.3889389038086
2023-02-15,96.5262222290039
2023-02-16,95.21403503417969
2023-02-17,94.03105926513672
2023-02-21,91.5060806274414
2023-02-22,91.25756072998047
2023-02-23,90.53186798095703
2023-02-24,88.822021484375
2023-02-27,89.56758880615234
2023-02-28,89.76641082763672
2023-03-01,89.97517395019531
2023-03-02,91.76453399658203
2023-03-03,93.46442413330078
2023-03-06,95.01520538330078
2023-03-07,93.6135482788086
2023-03-08,94.09071350097656
2023-03-09,92.11247253417969
2023-03-10,90.47222137451172
2023-03-13,91.1183853149414
2023-03-14,93.69307708740234
2023-03-15,95.97948455810547
2023-03-16,100.4727783203125
2023-03-17,101.85456085205078
2023-03-20,101.32769012451172
2023-03-21,105.21458435058594
2023-03-22,103.60416412353516
2023-03-23,105.63211059570312
2023-03-24,105.43328857421875
2023-03-27,102.45101165771484
2023-03-28,100.76106262207031
2023-03-29,101.2978744506836
2023-03-30,100.72130584716797
2023-03-31,103.38546752929688
2023-04-03,104.29009246826172
2023-04-04,104.49883270263672
2023-04-05,104.32984924316406
2023-04-06,108.25650024414062
2023-04-10,106.31803131103516
2023-04-11,105.49293518066406
2023-04-12,104.59825897216797
2023-04-13,107.55070495605469
2023-04-14,108.81320190429688
2023-04-17,105.7911605834961
2023-04-18,104.49883270263672
2023-04-19,104.39942169189453
2023-04-20,105.27423095703125
2023-04-21,105.28418731689453
2023-04-24,106.14903259277344
2023-04-25,103.99185180664062
2023-04-26,103.83279418945312
2023-04-27,107.7296371459961
2023-04-28,107.58053588867188
2023-05-01,107.07353973388672
2023-05-02,105.353759765625
2023-05-03,105.49293518066406
2023-05-04,104.58831024169922
2023-05-05,105.58737182617188
2023-05-08,107.60041046142578
2023-05-09,107.30218505859375
2023-05-10,111.61653900146484
2023-05-11,116.209228515625
2023-05-12,117.22320556640625
2023-05-15,116.26887512207031
2023-05-16,119.38037872314453
2023-05-17,120.76216888427734
2023-05-18,122.79010772705078
2023-05-19,122.52171325683594
2023-05-22,125.12623596191406
2023-05-23,122.56147766113281
2023-05-24,120.92122650146484
2023-05-25,123.6152114868164
2023-05-26,124.68882751464844
2023-05-30,123.90349578857422
2023-05-31,122.64100646972656
2023-06-01,123.63508605957031
2023-06-02,124.4900131225586
2023-06-05,125.8817367553711
2023-06-06,127.15418243408203
2023-06-07,122.21354675292969
2023-06-08,121.94514465332031
2023-06-09,122.14395904541016
2023-06-12,123.6152114868164
2023-06-13,123.69474029541016
2023-06-14,123.64503479003906
2023-06-15,125.04670715332031
2023-06-16,123.3269271850586
2023-06-20,123.1181640625
2023-06-21,120.5434799194336
2023-06-22,123.13804626464844
2023-06-23,122.29307556152344
2023-06-26,118.38628387451172
2023-06-27,118.30677032470703
2023-06-28,120.36454010009766
2023-06-29,119.30085754394531
2023-06-30,120.25518035888672
2023-07-03,119.84760284423828
2023-07-05,121.90538024902344
2023-07-06,120.21541595458984
2023-07-07,119.43009185791016
2023-07-10,116.17941284179688
2023-07-11,117.01445007324219
2023-07-12,118.91316223144531
2023-07-13,124.09236907958984
2023-07-14,124.95722961425781
2023-07-17,124.32101440429688
2023-07-18,123.34680938720703
2023-07-19,122.05447387695312
2023-07-20,118.82369995117188
2023-07-21,119.59907531738281
2023-07-24,121.15979766845703
2023-07-25,122.06443786621094
2023-07-26,128.89382934570312
2023-07-27,129.10260009765625
2023-07-28,132.22402954101562
2023-07-31,132.32345581054688
2023-08-01,131.1106719970703
2023-08-02,127.8798599243164
2023-08-03,128.0090789794922
2023-08-04,127.78045654296875
2023-08-07,131.1603546142578
2023-08-08,131.0609588623047
2023-08-09,129.3809356689453
2023-08-10,129.44058227539062
2023-08-11,129.40081787109375
2023-08-14,131.05104064941406
2023-08-15,129.500244140625
2023-08-16,128.3470916748047
2023-08-17,129.68911743164062
2023-08-18,127.35299682617188
2023-08-21,128.1681671142578
2023-08-22,128.92364501953125
2023-08-23,132.4228515625
2023-08-24,129.64935302734375
2023-08-25,129.91775512695312
2023-08-28,131.01124572753906
2023-08-29,134.68939208984375
2023-08-30,136.12088012695312
2023-08-31,136.5384063720703
2023-09-01,135.99163818359375
2023-09-05,135.9021759033203
2023-09-06,134.57009887695312
2023-09-07,135.39517211914062
2023-09-08,136.3892822265625
2023-09-11,136.9261016845703
2023-09-12,135.2659912109375
2023-09-13,136.68751525878906
2023-09-14,138.16871643066406
2023-09-15,137.4827880859375
2023-09-18,138.1388702392578
